l0_target,theta0_target,theta1,theta2,fk_l0,fk_theta0,reachable,fk_l0_error,fk_theta0_error,current_jacobian_error,pre_fb627e5_jacobian_error,current_force_extension,pre_force_extension,old_pd_l0_restoring,old_pd_theta_restoring,feedforward_tau_norm
0.1219258562330587,-0.375,-0.46872403972297305,2.627634114849276,0.12192585623305865,-0.3749999999999998,1.0,4.163336342344337e-17,2.220446049250313e-16,2.571574064802462e-10,0.33259870147532844,0.04353591365890548,0.04353591365890548,1.6312918637995775e-15,6.152639235593016,8.3461045916193
0.1219258562330587,-0.3625,-0.45697424477289883,2.628039502895443,0.12192585623305867,-0.3624999999999998,1.0,2.7755575615628914e-17,1.6653345369377348e-16,2.0062418393251846e-10,0.33525306209025185,0.04351555478862166,0.04351555478862166,1.0870193442524683e-15,6.151996340777322,8.344152902589613
0.1219258562330587,-0.35,-0.4452187677920325,2.628447111032623,0.1219258562330587,-0.35000000000000053,1.0,0.0,5.551115123125783e-16,1.8083734509843907e-10,0.3378871320723984,0.04349565487758727,0.04349565487758727,0.0,6.151258600024935,8.342244770092737
0.1219258562330587,-0.3375,-0.4334574892548164,2.628856880391969,0.12192585623305878,-0.3374999999999999,1.0,8.326672684688674e-17,1.1102230246251565e-16,2.8142443930789796e-10,0.3405004910857863,0.04347621766051594,0.04347621766051594,-3.258110106246576e-15,6.150426002558473,8.340380582253156
0.1219258562330587,-0.325,-0.4216902899219206,2.6292687516688327,0.12192585623305877,-0.3250000000000002,1.0,6.938893903907228e-17,1.6653345369377348e-16,9.375988874182895e-11,0.34309272132257984,0.04345724683111491,0.04345724683111491,-2.7139070260531345e-15,6.1494985472858925,8.338560722917586
0.1219258562330587,-0.3125,-0.4099170508580745,2.629682665128873,0.12192585623305874,-0.3125000000000002,1.0,4.163336342344337e-17,2.220446049250313e-16,2.2086688034050894e-10,0.3456634041600497,0.04343874604135202,0.04343874604135202,-1.6276509905384435e-15,6.148476242841652,8.336785571559535
0.1219258562330587,-0.3,-0.3981376534501957,2.630098560614275,0.12192585623305872,-0.3000000000000005,1.0,2.7755575615628914e-17,4.996003610813204e-16,3.041202845111002e-10,0.3482121237849385,0.04342071890070818,0.04342071890070818,-1.0846503420602159e-15,6.147359107629638,8.335055503182513
0.1219258562330587,-0.2875,-0.3863519794258028,2.6305163775500726,0.12192585623305863,-0.2875000000000001,1.0,6.938893903907228e-17,1.1102230246251565e-16,1.618933875846551e-10,0.35073846487891713,0.043403168975414984,0.043403168975414984,2.7105298615238615e-15,6.146147169867722,8.333370888221882
0.1219258562330587,-0.275,-0.37455991087171414,2.630936054950584,0.12192585623305867,-0.2749999999999999,1.0,2.7755575615628914e-17,1.1102230246251565e-16,1.7647550087929176e-10,0.3532420136909551,0.043386099787677955,0.043386099787677955,1.0837855559917053e-15,6.1448404676357065,8.331732092445408
0.1219258562330587,-0.2625,-0.36276133025303636,2.6313575314259485,0.12192585623305871,-0.2625000000000002,1.0,1.3877787807814457e-17,1.6653345369377348e-16,1.495206181090225e-10,0.3557223587219245,0.04336951481488498,0.04336951481488498,-5.416856315359553e-16,6.143439048924185,8.330139476852471
0.1219258562330587,-0.25,-0.3509561204324412,2.6317807451887836,0.1219258562330586,-0.24999999999999978,1.0,9.71445146547012e-17,2.220446049250313e-16,1.5383982976402422e-10,0.35817908949482247,0.043353417488799735,0.043353417488799735,3.790392030514876e-15,6.141942971686612,8.328593397571979
0.1219258562330587,-0.23750000000000004,-0.3391441646897335,2.6322056340609428,0.12192585623305875,-0.23750000000000002,1.0,5.551115123125783e-17,2.7755575615628914e-17,2.5947755055710786e-10,0.36061179621395945,0.043337811194740485,0.043337811194740485,-2.165158612136644e-15,6.140352303892886,8.32709420575898
0.1219258562330587,-0.22499999999999998,-0.32732534674170854,2.632632135480396,0.12192585623305867,-0.22499999999999987,1.0,2.7755575615628914e-17,1.1102230246251565e-16,3.038624907247822e-10,0.3630200722837864,0.043322699270744024,0.043322699270744024,1.0822018099340585e-15,6.138667123585918,8.325642247490006
0.1219258562330587,-0.21250000000000002,-0.31549955076229974,2.6330601865082146,0.12192585623305863,-0.21249999999999994,1.0,6.938893903907228e-17,8.326672684688674e-17,1.9137624818199583e-10,0.365403512332078,0.04330808500671441,0.04330808500671441,2.70459186338688e-15,6.136887518939602,8.324237863657133
0.1219258562330587,-0.19999999999999996,-0.30366666140301546,2.6334897238356763,0.12192585623305863,-0.19999999999999973,1.0,6.938893903907228e-17,2.220446049250313e-16,2.0358803531905778e-10,0.36776171248213974,0.043293971643557326,0.043293971643557326,2.7037104832207114e-15,6.135013588319587,8.322881389860829
0.1219258562330587,-0.1875,-0.2918265638136692,2.633920683791485,0.1219258562330587,-0.18750000000000022,1.0,0.0,2.220446049250313e-16,1.7676660135634847e-10,0.3700942709588746,0.04328036237229918,0.04328036237229918,0.0,6.133045440346123,8.32157315630156
0.1219258562330587,-0.17500000000000004,-0.2799791436633967,2.6343530023491044,0.12192585623305867,-0.17500000000000027,1.0,2.7755575615628914e-17,2.220446049250313e-16,2.6968316468867215e-10,0.372400787252376,0.04326726033319142,0.04326726033319142,1.0808169442730963e-15,6.130983193959209,8.320313487670179
0.1219258562330587,-0.16249999999999998,-0.26812428716196024,2.634786615134211,0.12192585623305865,-0.16250000000000012,1.0,4.163336342344337e-17,1.3877787807814457e-16,4.0884806651320105e-10,0.37468086448806437,0.043254668614800484,0.043254668614800484,1.6207536043805384e-15,6.12882697848605,8.319102703037196
0.1219258562330587,-0.15000000000000002,-0.2562618810813455,2.635221457432265,0.12192585623305872,-0.1499999999999997,1.0,2.7755575615628914e-17,3.3306690738754696e-16,1.9223045377714243e-10,0.37693410700983065,0.043242590253082594,0.043242590253082594,-1.0802006852265825e-15,6.126576933710372,8.317941115740851
0.1219258562330587,-0.13749999999999996,-0.24439181277764477,2.6356574641962007,0.12192585623305864,-0.1374999999999997,1.0,5.551115123125783e-17,2.498001805406602e-16,2.1154900053943493e-10,0.3791601211142368,0.043231028230444314,0.043231028230444314,2.159823731384674e-15,6.12423320994408,8.316829033274095
